day,z_f_1,z_f_2,z_f_3,z_f_4,z_f_5,z_f_6,z_f_7,z_f_8
1788,0.05185125,-0.14212547,-0.12111684,0.26267385,0.014526993,0.09036625,0.009793311,-0.16973609
1789,0.11004413,-0.16011761,-0.10114922,0.29011327,0.030029178,0.06978689,0.086483866,-0.15063734
1790,0.19543755,-0.23685062,-0.22026645,0.36484706,0.22700152,-0.030318215,-0.014738068,-0.16541474
1791,0.10567707,-0.16463083,-0.12965137,0.2927294,-0.0019905865,0.09923053,0.07106431,-0.14951234
1792,0.12724765,-0.20515007,-0.20290706,0.3176706,0.14362088,-0.010178134,-1.0639429e-05,-0.12499708
1793,0.12812343,-0.1863405,-0.1846097,0.30495465,0.09606621,0.01458139,0.03256148,-0.10366486
1794,0.12678781,-0.20815101,-0.20170897,0.3206905,0.14878261,-0.014625177,-0.008976832,-0.13591711
1795,0.13836913,-0.20191756,-0.22211108,0.36827445,0.14407524,-0.014289618,-0.09744562,-0.14244427
1796,0.1108182,-0.16913997,-0.21967714,0.34900153,0.08442098,0.033898473,-0.060471624,-0.12816054
1797,0.12627979,-0.1899881,-0.21702154,0.36096412,0.12300659,0.009001121,-0.084229484,-0.13032174
1798,0.06556573,-0.14420345,-0.14707777,0.28808188,0.0041611046,0.10547211,0.0070964396,-0.14962211
1799,0.09372736,-0.17205784,-0.22891545,0.30943632,0.1976875,-0.021664247,-0.057720862,-0.10578734
1800,0.0965403,-0.12645727,-0.046310067,0.29273582,-0.06792809,0.14694779,0.17987481,-0.27431193
